IL_CODE11,IL_NAME11,IA_CODE11,IA_NAME11,IR_CODE11,IR_NAME11,STE_CODE11,STE_NAME11,AREA_SQKM,Indigenousno,Nonindigenousno
10501401,Condobolin,105014,Lachlan,105,Riverina - Orange,1,New South Wales,8.69173,138,"2,457"
10501402,Lachlan,105014,Lachlan,105,Riverina - Orange,1,New South Wales,"15,845.16798",138,"2,457"
10501403,Lake Cargelligo,105014,Lachlan,105,Riverina - Orange,1,New South Wales,6.08947,138,"2,457"
70500601,Lajamanu,705006,Lajamanu,705,Katherine,7,Northern Territory,6.70879,612,57
10401101,Lake Macquarie - East,104011,Lake Macquarie,104,NSW Central and North Coast,1,New South Wales,84.44712,"4,298","171,791"
10401102,Lake Macquarie - North,104011,Lake Macquarie,104,NSW Central and North Coast,1,New South Wales,155.47013,"4,298","171,791"
10401103,Lake Macquarie - West,104011,Lake Macquarie,104,NSW Central and North Coast,1,New South Wales,406.09153,"4,298","171,791"
20200801,Moe - Yallourn,202008,Latrobe,202,Victoria exc. Melbourne,2,Victoria,343.07678,428,"7,871"
20200801,Moe - Yallourn,202008,Latrobe,202,Victoria exc. Melbourne,2,Victoria,343.07678,870,"65,238"
20200802,Morwell,202008,Latrobe,202,Victoria exc. Melbourne,2,Victoria,85.48577,428,"7,871"
20200802,Morwell,202008,Latrobe,202,Victoria exc. Melbourne,2,Victoria,85.48577,870,"65,238"
20200803,Traralgon - Churchill,202008,Latrobe,202,Victoria exc. Melbourne,2,Victoria,946.29753,428,"7,871"
20200803,Traralgon - Churchill,202008,Latrobe,202,Victoria exc. Melbourne,2,Victoria,946.29753,870,"65,238"
60100601,Launceston,601006,Launceston,601,Tasmania,6,Tasmania,"1,425.19723","1,765","57,388"
50300401,Cosmo Newberry,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,12.51784,243,390
50300402,Irrunuytju,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,6.7498,243,390
50300403,Jameson,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,4.83349,243,390
50300404,Laverton - Ngaanyatjarraku - Surrounds,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,"340,209.15265",243,390
50300405,Mount Margaret,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,3.61371,243,390
50300406,Papulankutja,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,4.35993,243,390
50300407,Wanarn,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,5.47216,243,390
50300408,Warakurna,503004,Laverton - Ngaanyatjarraku,503,Kalgoorlie,5,Western Australia,2.03673,243,390
10701601,Leichhardt,107016,Leichhardt,107,Sydney - Wollongong,1,New South Wales,10.63905,406,"44,448"
10401201,Goonellabah,104012,Lismore,104,NSW Central and North Coast,1,New South Wales,25.22257,260,"11,433"
10401202,Lismore - North,104012,Lismore,104,NSW Central and North Coast,1,New South Wales,64.33728,260,"11,433"
10401203,Lismore - South,104012,Lismore,104,NSW Central and North Coast,1,New South Wales,78.91722,260,"11,433"
10401204,Lismore - Surrounds,104012,Lismore,104,NSW Central and North Coast,1,New South Wales,"1,134.04197",260,"11,433"
10501501,Lithgow,105015,Lithgow - Oberon,105,Riverina - Orange,1,New South Wales,"5,082.0429",606,"18,181"
10501502,Oberon,105015,Lithgow - Oberon,105,Riverina - Orange,1,New South Wales,"3,175.02822",606,"18,181"
10701701,Liverpool - East,107017,Liverpool,107,Sydney - Wollongong,1,New South Wales,115.12437,"2,193","150,340"
10701702,Liverpool - West,107017,Liverpool,107,Sydney - Wollongong,1,New South Wales,161.05482,"2,193","150,340"
10200601,Liverpool Plains,102006,Liverpool Plains,102,North-Eastern NSW,1,New South Wales,"5,061.95903",108,"3,006"
10200601,Liverpool Plains,102006,Liverpool Plains,102,North-Eastern NSW,1,New South Wales,"5,061.95903","2,193","150,340"
10200602,Quirindi,102006,Liverpool Plains,102,North-Eastern NSW,1,New South Wales,9.78005,108,"3,006"
10200602,Quirindi,102006,Liverpool Plains,102,North-Eastern NSW,1,New South Wales,9.78005,"2,193","150,340"
10200603,Walhallow Reserve (Carooma),102006,Liverpool Plains,102,North-Eastern NSW,1,New South Wales,0.7243,108,"3,006"
10200603,Walhallow Reserve (Carooma),102006,Liverpool Plains,102,North-Eastern NSW,1,New South Wales,0.7243,"2,193","150,340"
10200604,Werris Creek,102006,Liverpool Plains,102,North-Eastern NSW,1,New South Wales,5.45114,108,"3,006"
10200604,Werris Creek,102006,Liverpool Plains,102,North-Eastern NSW,1,New South Wales,5.45114,"2,193","150,340"
30300601,Lockhart River,303006,Lockhart River,303,Cape York,3,Queensland,"4,203.61701",489,49
30100901,Browns Plains,301009,Logan,301,Brisbane,3,Queensland,23.03195,"2,092","114,937"
30100902,Kingston,301009,Logan,301,Brisbane,3,Queensland,8.39554,"2,092","114,937"
30100903,Logan - Surrounds,301009,Logan,301,Brisbane,3,Queensland,888.05257,"2,092","114,937"
30100904,Loganlea,301009,Logan,301,Brisbane,3,Queensland,11.27617,"2,092","114,937"
30100905,Marsden,301009,Logan,301,Brisbane,3,Queensland,17.50865,"2,092","114,937"
30100906,Woodridge,301009,Logan,301,Brisbane,3,Queensland,9.83171,"2,092","114,937"
10701801,Lord Howe Island,107018,Lord Howe Island,107,Sydney - Wollongong,1,New South Wales,16.29203,0,334
20200901,Macedon Ranges,202009,Macedon Ranges - Moorabool,202,Victoria exc. Melbourne,2,Victoria,"1,760.4571",174,"36,472"
20200902,Moorabool,202009,Macedon Ranges - Moorabool,202,Victoria exc. Melbourne,2,Victoria,"2,085.49174",174,"36,472"
30800601,Mackay,308006,Mackay,308,Townsville - Mackay,3,Queensland,235.78051,"3,301","75,174"
30800701,Mackay - Surrounds,308007,Mackay - Surrounds,308,Townsville - Mackay,3,Queensland,"2,600.87839","3,301","75,174"
10401301,Maitland,104013,Maitland,104,NSW Central and North Coast,1,New South Wales,388.53882,"1,622","57,732"
70300801,Malak,703008,Malak,703,Darwin,7,Northern Territory,1.7494,520,"2,523"
50700901,Mandurah,507009,Mandurah,507,South-Western WA,5,Western Australia,223.11412,828,"51,036"
70400301,Maningrida,704003,Maningrida and Outstations,704,Jabiru - Tiwi,7,Northern Territory,6.816,"1,903",156
70400302,Maningrida Outstations,704003,Maningrida and Outstations,704,Jabiru - Tiwi,7,Northern Territory,"9,764.02142","1,903",156
50701001,Denmark - Plantagenet,507010,Manjimup - Denmark - Plantagenet,507,South-Western WA,5,Western Australia,"7,365.30411",230,"8,499"
50701002,Manjimup,507010,Manjimup - Denmark - Plantagenet,507,South-Western WA,5,Western Australia,"7,025.74822",230,"8,499"
30300701,Mapoon,303007,Mapoon - Napranum - Weipa,303,Cape York,3,Queensland,16.85007,218,21
30300702,Napranum,303007,Mapoon - Napranum - Weipa,303,Cape York,3,Queensland,2.00493,218,21
30300703,Weipa,303007,Mapoon - Napranum - Weipa,303,Cape York,3,Queensland,16.16127,218,21
30200901,Mareeba,302009,Mareeba,302,Cairns - Atherton,3,Queensland,19.95836,"1,086","9,950"
20100801,Maribyrnong,201008,Maribyrnong - Moonee Valley,201,Melbourne,2,Victoria,31.22681,260,"57,991"
20100802,Moonee Valley,201008,Maribyrnong - Moonee Valley,201,Melbourne,2,Victoria,43.1282,260,"57,991"
40101101,Marion - Central,401011,Marion,401,Adelaide,4,South Australia,23.21617,656,"75,111"
40101102,Marion - North,401011,Marion,401,Adelaide,4,South Australia,11.73679,656,"75,111"
40101103,Marion - South,401011,Marion,401,Adelaide,4,South Australia,20.58111,656,"75,111"
30101001,Maroochy,301010,Maroochy,301,Brisbane,3,Queensland,"1,177.61599","1,770","133,732"
20100901,Maroondah,201009,Maroondah,201,Melbourne,2,Victoria,61.41132,336,"94,897"
10701901,Marrickville,107019,Marrickville,107,Sydney - Wollongong,1,New South Wales,16.6533,"1,080","64,235"
70600401,Galiwinku,706004,Marthakal Homelands - Galiwinku,706,Nhulunbuy,7,Northern Territory,4.85852,301,4
70600402,Marthakal Homelands exc. Galiwinku,706004,Marthakal Homelands - Galiwinku,706,Nhulunbuy,7,Northern Territory,"5,164.63706",301,4
60100701,Blackstone - Prospect Vale,601007,Meander Valley - Kentish,601,Tasmania,6,Tasmania,23.03354,444,"17,139"
60100702,Kentish,601007,Meander Valley - Kentish,601,Tasmania,6,Tasmania,"1,156.27289",444,"17,139"
60100703,Meander Valley,601007,Meander Valley - Kentish,601,Tasmania,6,Tasmania,"3,369.1725",444,"17,139"
20101001,Bayside,201010,Melbourne - East,201,Melbourne,2,Victoria,37.2109,208,"61,189"
20101002,Boroondara,201010,Melbourne - East,201,Melbourne,2,Victoria,60.01917,208,"61,189"
20101003,Glen Eira,201010,Melbourne - East,201,Melbourne,2,Victoria,64.3402,208,"61,189"
20101101,Heidelberg,201011,Melbourne - North-East,201,Melbourne,2,Victoria,32.62968,208,"61,189"
20101102,Manningham,201011,Melbourne - North-East,201,Melbourne,2,Victoria,115.02812,208,"61,189"
20101103,Nillumbik,201011,Melbourne - North-East,201,Melbourne,2,Victoria,432.26415,208,"61,189"
20101104,Watsonia,201011,Melbourne - North-East,201,Melbourne,2,Victoria,29.98554,208,"61,189"
20101201,Melbourne - Central,201012,Melbourne - Port Phillip,201,Melbourne,2,Victoria,37.4617,208,"61,189"
20101202,Port Phillip,201012,Melbourne - Port Phillip,201,Melbourne,2,Victoria,20.60939,208,"61,189"
20101203,Yarra,201012,Melbourne - Port Phillip,201,Melbourne,2,Victoria,19.54143,208,"61,189"
20101301,Melton,201013,Melton,201,Melbourne,2,Victoria,527.55723,508,"74,465"
50501201,Melville - North,505012,Melville,505,Perth,5,Western Australia,26.42223,530,"87,997"
50501202,Melville - South,505012,Melville,505,Perth,5,Western Australia,27.0162,530,"87,997"
50300501,Leonora,503005,Menzies - Leonora,503,Kalgoorlie,5,Western Australia,3.90909,73,64
50300502,Menzies - Leonora - Surrounds,503005,Menzies - Leonora,503,Kalgoorlie,5,Western Australia,"156,462.9109",73,64
50300503,Tjuntjuntjarra,503005,Menzies - Leonora,503,Kalgoorlie,5,Western Australia,3.5415,73,64
30700501,Erub (Darnley) Island,307005,Meriam - Eastern Islands,307,Torres Strait,3,Queensland,5.87004,465,12
30700502,Mer (Murray) Island,307005,Meriam - Eastern Islands,307,Torres Strait,3,Queensland,4.98646,465,12
30700503,Ugar (Stephens) Island,307005,Meriam - Eastern Islands,307,Torres Strait,3,Queensland,0.74439,465,12
20201001,Mildura,202010,Mildura,202,Victoria exc. Melbourne,2,Victoria,"22,082.48328","1,432","46,100"
70301001,Jingili,703010,Millner - Jingili,703,Darwin,7,Northern Territory,1.31637,286,"1,906"
70301002,Millner,703010,Millner - Jingili,703,Darwin,7,Northern Territory,1.4672,286,"1,906"
70301101,Moil,703011,Moil - Wagaman - Wanguri,703,Darwin,7,Northern Territory,1.04243,198,"1,606"
70301102,Wagaman,703011,Moil - Wagaman - Wanguri,703,Darwin,7,Northern Territory,0.83795,198,"1,606"
70301103,Wanguri,703011,Moil - Wagaman - Wanguri,703,Darwin,7,Northern Territory,0.88554,198,"1,606"
20101401,Mount Waverley,201014,Monash,201,Melbourne,2,Victoria,32.23805,333,"152,959"
20101402,Oakleigh,201014,Monash,201,Melbourne,2,Victoria,21.33811,333,"152,959"
20101403,Wheelers Hill,201014,Monash,201,Melbourne,2,Victoria,27.92115,333,"152,959"
50701101,Gingin - Dandaragan - Chittering,507011,Moora - Chittering,507,South-Western WA,5,Western Australia,"13,690.77998",257,"2,045"
50701102,Moora,507011,Moora - Chittering,507,South-Western WA,5,Western Australia,"3,762.97994",257,"2,045"
10200701,Moree - North,102007,Moree,102,North-Eastern NSW,1,New South Wales,3.79018,"1,806","5,406"
10200702,Moree - South,102007,Moree,102,North-Eastern NSW,1,New South Wales,8.59658,"1,806","5,406"
10200703,Moree - West,102007,Moree,102,North-Eastern NSW,1,New South Wales,23.40353,"1,806","5,406"
10200704,Stanley Village,102007,Moree,102,North-Eastern NSW,1,New South Wales,3.50934,"1,806","5,406"
10200801,Boggabilla,102008,Moree Plains,102,North-Eastern NSW,1,New South Wales,4.32199,166,"4,016"
10200801,Boggabilla,102008,Moree Plains,102,North-Eastern NSW,1,New South Wales,4.32199,"1,806","5,406"
10200802,Moree Plains,102008,Moree Plains,102,North-Eastern NSW,1,New South Wales,"17,481.32284",166,"4,016"
10200802,Moree Plains,102008,Moree Plains,102,North-Eastern NSW,1,New South Wales,"17,481.32284","1,806","5,406"
10200803,Mungindi,102008,Moree Plains,102,North-Eastern NSW,1,New South Wales,2.23731,166,"4,016"
10200803,Mungindi,102008,Moree Plains,102,North-Eastern NSW,1,New South Wales,2.23731,"1,806","5,406"
10200804,Toomelah,102008,Moree Plains,102,North-Eastern NSW,1,New South Wales,799.82702,166,"4,016"
10200804,Toomelah,102008,Moree Plains,102,North-Eastern NSW,1,New South Wales,799.82702,"1,806","5,406"
20101501,Broadmeadows,201015,Moreland - Broadmeadows,201,Melbourne,2,Victoria,44.37619,626,"126,654"
20101502,Brunswick,201015,Moreland - Broadmeadows,201,Melbourne,2,Victoria,10.6506,626,"126,654"
20101503,Coburg,201015,Moreland - Broadmeadows,201,Melbourne,2,Victoria,18.26651,626,"126,654"
20101504,Moreland - North,201015,Moreland - Broadmeadows,201,Melbourne,2,Victoria,22.03553,626,"126,654"
20101601,Mornington - East,201016,Mornington Peninsula,201,Melbourne,2,Victoria,214.63844,636,"126,732"
20101601,Mornington - East,201016,Mornington Peninsula,201,Melbourne,2,Victoria,214.63844,943,89
20101602,Mornington - South,201016,Mornington Peninsula,201,Melbourne,2,Victoria,423.3363,636,"126,732"
20101602,Mornington - South,201016,Mornington Peninsula,201,Melbourne,2,Victoria,423.3363,943,89
20101603,Mornington - West,201016,Mornington Peninsula,201,Melbourne,2,Victoria,86.09204,636,"126,732"
20101603,Mornington - West,201016,Mornington Peninsula,201,Melbourne,2,Victoria,86.09204,943,89
30400401,Camooweal,304004,Mount Isa,304,Mount Isa,3,Queensland,2.73825,"3,267","13,990"
30400402,Mount Isa exc. Camooweal,304004,Mount Isa,304,Mount Isa,3,Queensland,"36,149.72967","3,267","13,990"
50501301,Darlington - Mundaring - Chidlow,505013,Mundaring - Swan View,505,Perth,5,Western Australia,675.80065,762,"32,781"
50501302,Swan View,505013,Mundaring - Swan View,505,Perth,5,Western Australia,7.44451,762,"32,781"
30600901,Murgon,306009,Murgon,306,Toowoomba - Roma,3,Queensland,586.19516,317,"2,922"
50701201,Murray - Boddington,507012,Murray - Waroona - Boddington,507,South-Western WA,5,Western Australia,"2,748.14691",159,"10,934"
50701201,Murray - Boddington,507012,Murray - Waroona - Boddington,507,South-Western WA,5,Western Australia,"2,748.14691",183,"5,867"
50701202,Pinjarra,507012,Murray - Waroona - Boddington,507,South-Western WA,5,Western Australia,808.82075,159,"10,934"
50701202,Pinjarra,507012,Murray - Waroona - Boddington,507,South-Western WA,5,Western Australia,808.82075,183,"5,867"
50701203,Waroona,507012,Murray - Waroona - Boddington,507,South-Western WA,5,Western Australia,831.84687,159,"10,934"
50701203,Waroona,507012,Murray - Waroona - Boddington,507,South-Western WA,5,Western Australia,831.84687,183,"5,867"
40101201,Murray Bridge,401012,Murray Bridge,401,Adelaide,4,South Australia,"1,925.73231",159,"10,934"
40101201,Murray Bridge,401012,Murray Bridge,401,Adelaide,4,South Australia,"1,925.73231",183,"5,867"
40101201,Murray Bridge,401012,Murray Bridge,401,Adelaide,4,South Australia,"1,925.73231",748,"16,252"
40101301,Meningie,401013,Murray Mallee,401,Adelaide,4,South Australia,5.78071,159,"10,934"
40101301,Meningie,401013,Murray Mallee,401,Adelaide,4,South Australia,5.78071,183,"5,867"
40101302,Murray Mallee,401013,Murray Mallee,401,Adelaide,4,South Australia,"19,184.22214",159,"10,934"
40101302,Murray Mallee,401013,Murray Mallee,401,Adelaide,4,South Australia,"19,184.22214",183,"5,867"
40101303,Raukkan,401013,Murray Mallee,401,Adelaide,4,South Australia,2.62853,159,"10,934"
40101303,Raukkan,401013,Murray Mallee,401,Adelaide,4,South Australia,2.62853,183,"5,867"
30601001,Murweh,306010,Murweh,306,Toowoomba - Roma,3,Queensland,"40,698.49034",478,"3,846"
10200901,Muswellbrook,102009,Muswellbrook,102,North-Eastern NSW,1,New South Wales,11.84397,725,"13,728"
10200902,Muswellbrook - Surrounds,102009,Muswellbrook,102,North-Eastern NSW,1,New South Wales,"3,393.15029",725,"13,728"
70200901,Imanpa (Mount Ebenezer ),702009,Mutitjulu - Uluru - Imanpa,702,Apatula,7,Northern Territory,16.27767,217,52
70200902,Mutitjulu - Uluru,702009,Mutitjulu - Uluru - Imanpa,702,Apatula,7,Northern Territory,105.63394,217,52
30601101,Nanango - Kilkivan,306011,Nanango - Kilkivan,306,Toowoomba - Roma,3,Queensland,"4,905.00685",368,"11,459"
10201001,Narrabri,102010,Narrabri,102,North-Eastern NSW,1,New South Wales,15.09593,262,"4,790"
10201001,Narrabri,102010,Narrabri,102,North-Eastern NSW,1,New South Wales,15.09593,649,"5,237"
10201002,Narrabri - Surrounds,102010,Narrabri,102,North-Eastern NSW,1,New South Wales,"13,040.17924",262,"4,790"
10201002,Narrabri - Surrounds,102010,Narrabri,102,North-Eastern NSW,1,New South Wales,"13,040.17924",649,"5,237"
10201003,Wee Waa,102010,Narrabri,102,North-Eastern NSW,1,New South Wales,4.53764,262,"4,790"
10201003,Wee Waa,102010,Narrabri,102,North-Eastern NSW,1,New South Wales,4.53764,649,"5,237"
10501701,Narrandera,105017,Narrandera,105,Riverina - Orange,1,New South Wales,"3,809.02811",562,"5,229"
50701301,Katanning,507013,Narrogin - Wagin - Katanning,507,South-Western WA,5,Western Australia,"2,646.87735",305,"3,796"
50701302,Narrogin - Wagin,507013,Narrogin - Wagin - Katanning,507,South-Western WA,5,Western Australia,"9,909.05632",305,"3,796"
10100401,Narromine,101004,Narromine,101,Dubbo,1,New South Wales,13.40316,147,"1,805"
10100401,Narromine,101004,Narromine,101,Dubbo,1,New South Wales,13.40316,680,"2,796"
10100402,Narromine - Surrounds,101004,Narromine,101,Dubbo,1,New South Wales,"5,939.65565",147,"1,805"
10100402,Narromine - Surrounds,101004,Narromine,101,Dubbo,1,New South Wales,"5,939.65565",680,"2,796"
10100403,Trangie,101004,Narromine,101,Dubbo,1,New South Wales,1.97647,147,"1,805"
10100403,Trangie,101004,Narromine,101,Dubbo,1,New South Wales,1.97647,680,"2,796"
30500701,Dysart,305007,Nebo - Clermont,305,Rockhampton,3,Queensland,4.8848,223,"6,763"
30500702,Moranbah,305007,Nebo - Clermont,305,Rockhampton,3,Queensland,12.32428,223,"6,763"
30500703,Nebo - Clermont,305007,Nebo - Clermont,305,Rockhampton,3,Queensland,"58,702.62632",223,"6,763"
10401401,Newcastle - Inner City,104014,Newcastle,104,NSW Central and North Coast,1,New South Wales,57.1996,"3,021","131,497"
10401402,Newcastle - Outer West,104014,Newcastle,104,NSW Central and North Coast,1,New South Wales,101.8901,"3,021","131,497"
10401403,Throsby,104014,Newcastle,104,NSW Central and North Coast,1,New South Wales,29.63289,"3,021","131,497"
70500701,Ngukurr,705007,Ngukurr,705,Katherine,7,Northern Territory,12.03567,860,42
70600501,Gunyangara,706005,Nhulunbuy - Gunyangara,706,Nhulunbuy,7,Northern Territory,2.54419,235,"3,480"
70600502,Nhulunbuy,706005,Nhulunbuy - Gunyangara,706,Nhulunbuy,7,Northern Territory,82.54732,235,"3,480"
70301201,Nightcliff,703012,Nightcliff - Rapid Creek,703,Darwin,7,Northern Territory,1.45111,192,"2,720"
70301202,Rapid Creek,703012,Nightcliff - Rapid Creek,703,Darwin,7,Northern Territory,1.91792,192,"2,720"
30101101,Noosa,301011,Noosa,301,Brisbane,3,Queensland,868.78139,425,"42,266"
50701401,Northam,507014,Northam,507,South-Western WA,5,Western Australia,26.78356,475,"5,159"
10702001,Manly - Warringah,107020,Northern Beaches,107,Sydney - Wollongong,1,New South Wales,163.70837,706,"211,999"
10702002,Pittwater,107020,Northern Beaches,107,Sydney - Wollongong,1,New South Wales,90.32842,706,"211,999"
40101401,Onkaparinga - Central North,401014,Onkaparinga,401,Adelaide,4,South Australia,98.27731,"1,619","142,827"
40101402,Onkaparinga - North Coast,401014,Onkaparinga,401,Adelaide,4,South Australia,25.6287,"1,619","142,827"
40101403,Onkaparinga - South,401014,Onkaparinga,401,Adelaide,4,South Australia,394.28683,"1,619","142,827"
10501801,Bletchington,105018,Orange,105,Riverina - Orange,1,New South Wales,5.33137,"1,544","31,978"
10501802,Bowen,105018,Orange,105,Riverina - Orange,1,New South Wales,6.74039,"1,544","31,978"
10501803,Calare,105018,Orange,105,Riverina - Orange,1,New South Wales,8.18727,"1,544","31,978"
10501804,Glenroi,105018,Orange,105,Riverina - Orange,1,New South Wales,3.60734,"1,544","31,978"
10501805,Orange - Central,105018,Orange,105,Riverina - Orange,1,New South Wales,3.43011,"1,544","31,978"
10501806,Orange - Surrounds,105018,Orange,105,Riverina - Orange,1,New South Wales,248.81093,"1,544","31,978"
10501807,Warrendine - Bloomfield,105018,Orange,105,Riverina - Orange,1,New South Wales,7.83035,"1,544","31,978"
30800901,Palm Island,308009,Palm Island,308,Townsville - Mackay,3,Queensland,70.63362,"1,851",65
70201101,Papunya,702011,Papunya and Outstations,702,Apatula,7,Northern Territory,4.739,350,22
70201102,Papunya Outstations,702011,Papunya and Outstations,702,Apatula,7,Northern Territory,"2,326.19826",350,22
10100501,Parkes,101005,Parkes,101,Dubbo,1,New South Wales,16.32861,132,"3,239"
10100501,Parkes,101005,Parkes,101,Dubbo,1,New South Wales,16.32861,637,"8,877"
10100502,Parkes - Surrounds,101005,Parkes,101,Dubbo,1,New South Wales,"5,631.76415",132,"3,239"
10100502,Parkes - Surrounds,101005,Parkes,101,Dubbo,1,New South Wales,"5,631.76415",637,"8,877"
10100503,Peak Hill,101005,Parkes,101,Dubbo,1,New South Wales,3.64513,132,"3,239"
10100503,Peak Hill,101005,Parkes,101,Dubbo,1,New South Wales,3.64513,637,"8,877"
30601201,Paroo,306012,Paroo,306,Toowoomba - Roma,3,Queensland,"47,616.4068",533,"1,271"
10702101,Parramatta - Central,107021,Parramatta,107,Sydney - Wollongong,1,New South Wales,17.99737,"1,204","136,818"
10702102,Parramatta - North-East,107021,Parramatta,107,Sydney - Wollongong,1,New South Wales,17.90658,"1,204","136,818"
10702103,Parramatta - North-West,107021,Parramatta,107,Sydney - Wollongong,1,New South Wales,13.47397,"1,204","136,818"
10702104,Parramatta - South,107021,Parramatta,107,Sydney - Wollongong,1,New South Wales,11.00236,"1,204","136,818"
10702201,Cranebrook - Londonberry,107022,Penrith,107,Sydney - Wollongong,1,New South Wales,152.95395,417,"22,640"
10702202,Glenmore Park,107022,Penrith,107,Sydney - Wollongong,1,New South Wales,9.21595,417,"22,640"
10702203,Penrith - Central,107022,Penrith,107,Sydney - Wollongong,1,New South Wales,19.41196,417,"22,640"
10702204,Penrith - Inner East,107022,Penrith,107,Sydney - Wollongong,1,New South Wales,20.6097,417,"22,640"
10702205,Penrith - Outer East,107022,Penrith,107,Sydney - Wollongong,1,New South Wales,17.42816,417,"22,640"
10702206,Penrith - South,107022,Penrith,107,Sydney - Wollongong,1,New South Wales,180.82754,417,"22,640"
10702207,Penrith - West,107022,Penrith,107,Sydney - Wollongong,1,New South Wales,13.79399,417,"22,640"
50501401,Perth - Central,505014,Perth,505,Perth,5,Western Australia,22.10209,272,"33,102"
50501402,Perth - West,505014,Perth,505,Perth,5,Western Australia,57.60171,272,"33,102"
30101201,Pine Rivers - East,301012,Pine Rivers,301,Brisbane,3,Queensland,104.66934,"1,898","134,429"
30101202,Pine Rivers - West,301012,Pine Rivers,301,Brisbane,3,Queensland,668.61894,"1,898","134,429"
40101501,Playford - Central West,401015,Playford,401,Adelaide,4,South Australia,8.91911,"1,831","64,318"
40101502,Playford - East,401015,Playford,401,Adelaide,4,South Australia,146.42757,"1,831","64,318"
40101503,Playford - Elizabeth,401015,Playford,401,Adelaide,4,South Australia,20.52025,"1,831","64,318"
40101504,Playford - West,401015,Playford,401,Adelaide,4,South Australia,170.59202,"1,831","64,318"
30300901,Pormpuraaw,303009,Pormpuraaw,303,Cape York,3,Queensland,"4,428.83699",539,55
40200501,Davenport,402005,Port Augusta,402,Port Augusta,4,South Australia,0.9529,"2,120","10,618"
40200502,Port Augusta - Central,402005,Port Augusta,402,Port Augusta,4,South Australia,21.07991,"2,120","10,618"
40200503,Port Augusta - Surrounds,402005,Port Augusta,402,Port Augusta,4,South Australia,"1,121.28125","2,120","10,618"
40200504,Port Augusta - West,402005,Port Augusta,402,Port Augusta,4,South Australia,4.17032,"2,120","10,618"
40200505,Stirling North,402005,Port Augusta,402,Port Augusta,4,South Australia,4.5895,"2,120","10,618"
50600401,Mugarinya (Yandeyarra),506004,Port Hedland,506,South Hedland,5,Western Australia,15.35858,"1,596","7,054"
50600402,Port Hedland - Surrounds,506004,Port Hedland,506,South Hedland,5,Western Australia,"18,298.5238","1,596","7,054"
50600403,Port Hedland exc. Tjalka Brooda,506004,Port Hedland,506,South Hedland,5,Western Australia,94.13317,"1,596","7,054"
50600404,South Hedland,506004,Port Hedland,506,South Hedland,5,Western Australia,22.28743,"1,596","7,054"
50600405,Tjalka Boorda,506004,Port Hedland,506,South Hedland,5,Western Australia,0.04233,"1,596","7,054"
40300301,Port Lincoln,403003,Port Lincoln,403,Port Lincoln - Ceduna,4,South Australia,40.33708,697,"12,185"
10401501,Hastings,104015,Port Macquarie - Hastings,104,NSW Central and North Coast,1,New South Wales,"3,624.41561","1,018","36,603"
10401502,Port Macquarie,104015,Port Macquarie - Hastings,104,NSW Central and North Coast,1,New South Wales,54.4321,"1,018","36,603"
10401503,Wauchope,104015,Port Macquarie - Hastings,104,NSW Central and North Coast,1,New South Wales,8.92776,"1,018","36,603"
10401601,Karuah,104016,Port Stephens,104,NSW Central and North Coast,1,New South Wales,3.04042,969,"43,802"
10401602,Medowie,104016,Port Stephens,104,NSW Central and North Coast,1,New South Wales,21.10283,969,"43,802"
10401603,Nelson Bay,104016,Port Stephens,104,NSW Central and North Coast,1,New South Wales,19.01057,969,"43,802"
10401604,Port Stephens - Surrounds,104016,Port Stephens,104,NSW Central and North Coast,1,New South Wales,820.77802,969,"43,802"
10401605,Raymond Terrace,104016,Port Stephens,104,NSW Central and North Coast,1,New South Wales,30.59755,969,"43,802"
10702301,La Perouse,107023,Randwick - La Perouse,107,Sydney - Wollongong,1,New South Wales,5.21091,"1,130","104,668"
10702302,Randwick,107023,Randwick - La Perouse,107,Sydney - Wollongong,1,New South Wales,31.11979,"1,130","104,668"
30101301,Redcliffe,301013,Redcliffe,301,Brisbane,3,Queensland,38.07544,"1,017","47,700"
30101401,Redland,301014,Redland,301,Brisbane,3,Queensland,536.24637,"1,568","118,858"
40101701,Renmark Paringa,401017,Renmark Paringa,401,Adelaide,4,South Australia,915.86518,202,"8,715"
10401701,Casino,104017,Richmond Valley,104,NSW Central and North Coast,1,New South Wales,66.58497,309,"8,915"
10401702,Coraki,104017,Richmond Valley,104,NSW Central and North Coast,1,New South Wales,3.00196,309,"8,915"
10401703,Richmond Valley exc. Casino,104017,Richmond Valley,104,NSW Central and North Coast,1,New South Wales,"2,991.01835",309,"8,915"
10702401,Rockdale,107024,Rockdale,107,Sydney - Wollongong,1,New South Wales,33.97946,450,"84,391"
30500901,Gracemere,305009,Rockhampton - Yeppoon,305,Rockhampton,3,Queensland,40.64989,"3,465","51,779"
30500902,Mount Morgan,305009,Rockhampton - Yeppoon,305,Rockhampton,3,Queensland,490.6776,"3,465","51,779"
